order_item_id,order_id,product_id,category,quantity,unit_price
ITEM_0000388,ORD_000257,PROD_BOO_266,Books,1,16.39
ITEM_0000389,ORD_000258,PROD_BOO_202,Books,1,19.07
ITEM_0000390,ORD_000258,PROD_ELE_783,Electronics,1,191.43
ITEM_0000391,ORD_000259,PROD_HOM_414,Home,1,123.37
ITEM_0000392,ORD_000260,PROD_BEA_133,Beauty,1,17.67
ITEM_0000393,ORD_000260,PROD_HOM_960,Home,1,126.6
ITEM_0000394,ORD_000260,PROD_BOO_425,Books,1,29.1
ITEM_0000395,ORD_000261,PROD_ELE_827,Electronics,1,221.53
ITEM_0000396,ORD_000262,PROD_BEA_749,Beauty,1,27.91
ITEM_0000397,ORD_000262,PROD_APP_768,Apparel,2,34.3
ITEM_0000398,ORD_000263,PROD_BEA_888,Beauty,1,12.59
ITEM_0000399,ORD_000263,PROD_ELE_247,Electronics,1,269.82
ITEM_0000400,ORD_000264,PROD_BOO_225,Books,1,14.21
ITEM_0000401,ORD_000265,PROD_HOM_958,Home,1,33.09
ITEM_0000402,ORD_000266,PROD_ELE_315,Electronics,1,175.09
ITEM_0000403,ORD_000267,PROD_APP_405,Apparel,1,26.61
ITEM_0000404,ORD_000267,PROD_BOO_746,Books,1,8.69
ITEM_0000405,ORD_000268,PROD_HOM_241,Home,1,114.61
ITEM_0000406,ORD_000269,PROD_HOM_502,Home,1,123.11
ITEM_0000407,ORD_000269,PROD_BOO_419,Books,1,12.53
ITEM_0000408,ORD_000269,PROD_BEA_543,Beauty,2,31.19
ITEM_0000409,ORD_000270,PROD_BOO_460,Books,1,10.52
ITEM_0000410,ORD_000270,PROD_HOM_539,Home,1,66.51
ITEM_0000411,ORD_000271,PROD_ELE_687,Electronics,2,191.83
ITEM_0000412,ORD_000271,PROD_BEA_425,Beauty,1,19.91
ITEM_0000413,ORD_000271,PROD_ELE_921,Electronics,1,56.85
ITEM_0000414,ORD_000272,PROD_BOO_492,Books,1,8.47
ITEM_0000415,ORD_000272,PROD_ELE_759,Electronics,1,247.27
ITEM_0000416,ORD_000273,PROD_ELE_646,Electronics,2,54.08
ITEM_0000417,ORD_000273,PROD_ELE_171,Electronics,1,338.75
ITEM_0000418,ORD_000273,PROD_BEA_840,Beauty,1,25.86
ITEM_0000419,ORD_000273,PROD_HOM_509,Home,1,120.7
ITEM_0000420,ORD_000274,PROD_BEA_605,Beauty,1,58.36
ITEM_0000421,ORD_000275,PROD_ELE_945,Electronics,1,77.85
ITEM_0000422,ORD_000276,PROD_ELE_370,Electronics,1,260.59
ITEM_0000423,ORD_000276,PROD_BEA_376,Beauty,1,56.24
ITEM_0000424,ORD_000276,PROD_BOO_571,Books,1,15.03
ITEM_0000425,ORD_000277,PROD_HOM_671,Home,1,51.51
ITEM_0000426,ORD_000277,PROD_APP_811,Apparel,1,78.16
ITEM_0000427,ORD_000278,PROD_BEA_988,Beauty,1,20.15
ITEM_0000428,ORD_000279,PROD_HOM_990,Home,1,33.27
ITEM_0000429,ORD_000280,PROD_ELE_571,Electronics,1,50.29
ITEM_0000430,ORD_000281,PROD_BOO_186,Books,1,12.67
ITEM_0000431,ORD_000282,PROD_ELE_761,Electronics,1,79.99
ITEM_0000432,ORD_000283,PROD_HOM_822,Home,1,115.4
ITEM_0000433,ORD_000284,PROD_ELE_274,Electronics,1,347.11
ITEM_0000434,ORD_000284,PROD_BOO_460,Books,2,20.83
ITEM_0000435,ORD_000284,PROD_BEA_994,Beauty,1,15.47
ITEM_0000436,ORD_000284,PROD_ELE_680,Electronics,1,144.64
ITEM_0000437,ORD_000285,PROD_ELE_411,Electronics,1,160.84
ITEM_0000438,ORD_000285,PROD_BEA_852,Beauty,1,37.29
ITEM_0000439,ORD_000286,PROD_BEA_976,Beauty,1,59.7
ITEM_0000440,ORD_000287,PROD_BOO_279,Books,1,22.94
ITEM_0000441,ORD_000287,PROD_HOM_500,Home,1,142.88
ITEM_0000442,ORD_000287,PROD_HOM_416,Home,1,95.34
ITEM_0000443,ORD_000287,PROD_HOM_954,Home,1,76.35
ITEM_0000444,ORD_000288,PROD_HOM_212,Home,2,84.86
ITEM_0000445,ORD_000288,PROD_APP_577,Apparel,1,49.01
ITEM_0000446,ORD_000289,PROD_BOO_781,Books,2,20.34
ITEM_0000447,ORD_000289,PROD_ELE_830,Electronics,1,398.53
ITEM_0000448,ORD_000290,PROD_BEA_463,Beauty,1,43.93
ITEM_0000449,ORD_000291,PROD_HOM_409,Home,1,42.53
ITEM_0000450,ORD_000291,PROD_BEA_795,Beauty,2,50.22
ITEM_0000451,ORD_000291,PROD_APP_799,Apparel,1,31.25
ITEM_0000452,ORD_000292,PROD_HOM_537,Home,1,144.99
ITEM_0000453,ORD_000293,PROD_BOO_571,Books,1,9.86
ITEM_0000454,ORD_000293,PROD_HOM_949,Home,3,33.92
ITEM_0000455,ORD_000294,PROD_HOM_985,Home,1,116.26
ITEM_0000456,ORD_000295,PROD_APP_628,Apparel,1,63.13
ITEM_0000457,ORD_000296,PROD_ELE_585,Electronics,1,222.09
ITEM_0000458,ORD_000297,PROD_APP_274,Apparel,1,60.48
ITEM_0000459,ORD_000298,PROD_ELE_760,Electronics,1,276.59
ITEM_0000460,ORD_000299,PROD_HOM_771,Home,1,64.11
ITEM_0000461,ORD_000299,PROD_APP_385,Apparel,1,57.8
ITEM_0000462,ORD_000300,PROD_BEA_485,Beauty,2,40.29
ITEM_0000463,ORD_000300,PROD_APP_689,Apparel,1,47.95
ITEM_0000464,ORD_000301,PROD_APP_207,Apparel,2,26.31
ITEM_0000465,ORD_000301,PROD_BEA_873,Beauty,3,56.12
ITEM_0000466,ORD_000302,PROD_BEA_881,Beauty,1,41.56
ITEM_0000467,ORD_000302,PROD_ELE_278,Electronics,1,291.54
ITEM_0000468,ORD_000303,PROD_APP_134,Apparel,1,73.06
ITEM_0000469,ORD_000303,PROD_HOM_892,Home,1,91.06
ITEM_0000470,ORD_000304,PROD_ELE_682,Electronics,1,321.66
ITEM_0000471,ORD_000305,PROD_BOO_814,Books,2,20.82
ITEM_0000472,ORD_000305,PROD_HOM_768,Home,1,63.95
ITEM_0000473,ORD_000306,PROD_BOO_936,Books,1,28.33
ITEM_0000474,ORD_000307,PROD_ELE_924,Electronics,2,365.56
ITEM_0000475,ORD_000308,PROD_HOM_900,Home,1,146.29
ITEM_0000476,ORD_000309,PROD_BOO_722,Books,2,23.0
ITEM_0000477,ORD_000309,PROD_ELE_665,Electronics,1,179.36
ITEM_0000478,ORD_000310,PROD_BOO_146,Books,3,8.33
ITEM_0000479,ORD_000310,PROD_APP_932,Apparel,1,18.68
ITEM_0000480,ORD_000311,PROD_APP_399,Apparel,1,40.86
ITEM_0000481,ORD_000312,PROD_BOO_310,Books,1,24.17
ITEM_0000482,ORD_000313,PROD_HOM_475,Home,1,58.05
ITEM_0000483,ORD_000314,PROD_BOO_615,Books,1,15.63
ITEM_0000484,ORD_000315,PROD_BOO_493,Books,1,29.23
ITEM_0000485,ORD_000316,PROD_BEA_493,Beauty,1,21.22
ITEM_0000486,ORD_000317,PROD_BOO_544,Books,2,25.22
ITEM_0000487,ORD_000317,PROD_ELE_926,Electronics,1,179.72
ITEM_0000488,ORD_000318,PROD_BOO_574,Books,1,23.82
ITEM_0000489,ORD_000318,PROD_BOO_366,Books,1,16.39
ITEM_0000490,ORD_000318,PROD_APP_235,Apparel,2,33.25
ITEM_0000491,ORD_000319,PROD_BEA_573,Beauty,1,10.44
ITEM_0000492,ORD_000319,PROD_ELE_467,Electronics,1,343.96
ITEM_0000493,ORD_000320,PROD_BOO_664,Books,1,9.41
ITEM_0000494,ORD_000321,PROD_APP_745,Apparel,1,71.63
ITEM_0000495,ORD_000322,PROD_BOO_835,Books,1,13.16
ITEM_0000496,ORD_000322,PROD_ELE_179,Electronics,1,80.75
ITEM_0000497,ORD_000323,PROD_APP_477,Apparel,1,75.47
ITEM_0000498,ORD_000323,PROD_BOO_126,Books,1,12.65
ITEM_0000499,ORD_000324,PROD_BOO_829,Books,1,12.73
ITEM_0000500,ORD_000324,PROD_BOO_133,Books,1,11.3
ITEM_0000501,ORD_000325,PROD_BOO_551,Books,1,12.29
ITEM_0000502,ORD_000325,PROD_BOO_400,Books,2,15.23
ITEM_0000503,ORD_000326,PROD_BEA_335,Beauty,1,51.34
ITEM_0000504,ORD_000327,PROD_BEA_115,Beauty,1,30.93
ITEM_0000505,ORD_000327,PROD_BOO_828,Books,2,24.34
ITEM_0000506,ORD_000327,PROD_APP_990,Apparel,1,43.04
ITEM_0000507,ORD_000328,PROD_ELE_175,Electronics,1,167.78
ITEM_0000508,ORD_000328,PROD_BEA_518,Beauty,1,47.03
ITEM_0000509,ORD_000328,PROD_BEA_396,Beauty,1,45.01
ITEM_0000510,ORD_000328,PROD_APP_841,Apparel,1,74.56
ITEM_0000511,ORD_000329,PROD_BOO_707,Books,1,22.29
ITEM_0000512,ORD_000329,PROD_BEA_428,Beauty,1,35.43
ITEM_0000513,ORD_000329,PROD_BOO_386,Books,2,10.13
ITEM_0000514,ORD_000330,PROD_APP_221,Apparel,1,46.63
ITEM_0000515,ORD_000331,PROD_BOO_871,Books,1,13.1
ITEM_0000516,ORD_000332,PROD_ELE_712,Electronics,2,385.55
ITEM_0000517,ORD_000332,PROD_BOO_650,Books,1,8.15
ITEM_0000518,ORD_000333,PROD_APP_385,Apparel,1,22.57
ITEM_0000519,ORD_000334,PROD_ELE_434,Electronics,1,160.72
ITEM_0000520,ORD_000334,PROD_BEA_745,Beauty,1,43.6
ITEM_0000521,ORD_000335,PROD_APP_371,Apparel,1,46.49
ITEM_0000522,ORD_000336,PROD_ELE_628,Electronics,2,309.8
ITEM_0000523,ORD_000336,PROD_ELE_544,Electronics,1,240.79
ITEM_0000524,ORD_000337,PROD_BEA_746,Beauty,1,41.89
ITEM_0000525,ORD_000338,PROD_BEA_218,Beauty,1,57.82
ITEM_0000526,ORD_000339,PROD_APP_892,Apparel,2,69.61
ITEM_0000527,ORD_000340,PROD_APP_447,Apparel,1,17.97
ITEM_0000528,ORD_000341,PROD_APP_898,Apparel,1,76.61
ITEM_0000529,ORD_000342,PROD_APP_397,Apparel,1,74.19
ITEM_0000530,ORD_000343,PROD_ELE_136,Electronics,1,311.84
ITEM_0000531,ORD_000343,PROD_BOO_204,Books,1,25.41
ITEM_0000532,ORD_000344,PROD_APP_134,Apparel,1,23.04
ITEM_0000533,ORD_000344,PROD_BEA_771,Beauty,1,50.91
ITEM_0000534,ORD_000345,PROD_BOO_839,Books,1,24.12
ITEM_0000535,ORD_000346,PROD_BOO_582,Books,1,17.45
ITEM_0000536,ORD_000346,PROD_APP_516,Apparel,1,46.42
ITEM_0000537,ORD_000346,PROD_BOO_618,Books,1,8.38
ITEM_0000538,ORD_000346,PROD_BEA_845,Beauty,1,28.64
ITEM_0000539,ORD_000347,PROD_ELE_244,Electronics,1,341.71
ITEM_0000540,ORD_000348,PROD_BEA_358,Beauty,1,47.03
ITEM_0000541,ORD_000349,PROD_BOO_516,Books,2,13.9
ITEM_0000542,ORD_000349,PROD_APP_873,Apparel,1,46.77
ITEM_0000543,ORD_000350,PROD_BEA_607,Beauty,1,50.16
ITEM_0000544,ORD_000351,PROD_BEA_109,Beauty,1,31.77
ITEM_0000545,ORD_000352,PROD_BOO_480,Books,1,11.65
ITEM_0000546,ORD_000353,PROD_HOM_631,Home,1,81.37
ITEM_0000547,ORD_000353,PROD_APP_438,Apparel,2,61.81
ITEM_0000548,ORD_000353,PROD_APP_268,Apparel,1,68.91
ITEM_0000549,ORD_000353,PROD_ELE_425,Electronics,1,94.13
ITEM_0000550,ORD_000354,PROD_ELE_650,Electronics,1,74.1
ITEM_0000551,ORD_000355,PROD_BOO_331,Books,1,8.31
ITEM_0000552,ORD_000356,PROD_BOO_760,Books,1,15.26
ITEM_0000553,ORD_000356,PROD_BOO_719,Books,1,25.76
ITEM_0000554,ORD_000357,PROD_APP_102,Apparel,1,79.29
ITEM_0000555,ORD_000358,PROD_ELE_431,Electronics,1,389.14
ITEM_0000556,ORD_000359,PROD_APP_748,Apparel,1,61.24
ITEM_0000557,ORD_000360,PROD_APP_491,Apparel,1,75.66
ITEM_0000558,ORD_000360,PROD_ELE_300,Electronics,1,229.36
ITEM_0000559,ORD_000360,PROD_ELE_700,Electronics,1,73.88
ITEM_0000560,ORD_000361,PROD_BOO_379,Books,1,14.05
ITEM_0000561,ORD_000361,PROD_BEA_507,Beauty,1,44.77
ITEM_0000562,ORD_000361,PROD_HOM_380,Home,1,146.25
ITEM_0000563,ORD_000362,PROD_APP_184,Apparel,1,69.98
ITEM_0000564,ORD_000363,PROD_ELE_780,Electronics,1,341.58
ITEM_0000565,ORD_000364,PROD_BOO_251,Books,1,9.85
ITEM_0000566,ORD_000364,PROD_BEA_145,Beauty,1,19.93
ITEM_0000567,ORD_000365,PROD_HOM_705,Home,1,22.61
ITEM_0000568,ORD_000366,PROD_APP_415,Apparel,1,56.75
ITEM_0000569,ORD_000367,PROD_HOM_194,Home,1,95.23
ITEM_0000570,ORD_000367,PROD_HOM_890,Home,1,78.46
ITEM_0000571,ORD_000368,PROD_ELE_625,Electronics,1,132.96
ITEM_0000572,ORD_000368,PROD_BEA_367,Beauty,1,15.76
ITEM_0000573,ORD_000369,PROD_BOO_430,Books,1,16.31
ITEM_0000574,ORD_000370,PROD_BEA_848,Beauty,1,51.7
ITEM_0000575,ORD_000371,PROD_HOM_141,Home,3,134.07
ITEM_0000576,ORD_000371,PROD_BOO_210,Books,1,25.03
ITEM_0000577,ORD_000372,PROD_BOO_270,Books,2,27.51
ITEM_0000578,ORD_000373,PROD_BOO_869,Books,1,22.59
ITEM_0000579,ORD_000374,PROD_APP_920,Apparel,1,40.74
ITEM_0000580,ORD_000375,PROD_BEA_815,Beauty,1,33.62
ITEM_0000581,ORD_000376,PROD_ELE_496,Electronics,1,314.7
ITEM_0000582,ORD_000377,PROD_ELE_725,Electronics,1,183.35
ITEM_0000583,ORD_000378,PROD_ELE_454,Electronics,1,76.51
ITEM_0000584,ORD_000379,PROD_HOM_231,Home,1,69.92
ITEM_0000585,ORD_000380,PROD_HOM_214,Home,1,147.5
ITEM_0000586,ORD_000381,PROD_HOM_791,Home,1,126.49
ITEM_0000587,ORD_000382,PROD_ELE_557,Electronics,1,268.95
ITEM_0000588,ORD_000383,PROD_BEA_354,Beauty,1,36.75
ITEM_0000589,ORD_000384,PROD_HOM_569,Home,1,51.73
ITEM_0000590,ORD_000384,PROD_BOO_682,Books,1,9.68
ITEM_0000591,ORD_000384,PROD_HOM_139,Home,1,146.99
ITEM_0000592,ORD_000385,PROD_ELE_445,Electronics,2,309.74
ITEM_0000593,ORD_000386,PROD_ELE_956,Electronics,2,387.46
ITEM_0000594,ORD_000386,PROD_APP_684,Apparel,1,34.71
ITEM_0000595,ORD_000387,PROD_ELE_483,Electronics,1,117.48
ITEM_0000596,ORD_000388,PROD_HOM_199,Home,1,22.35
ITEM_0000597,ORD_000388,PROD_HOM_326,Home,1,57.42
ITEM_0000598,ORD_000389,PROD_BOO_436,Books,1,18.46
ITEM_0000599,ORD_000390,PROD_BEA_255,Beauty,1,47.13
ITEM_0000600,ORD_000391,PROD_APP_739,Apparel,1,43.05
ITEM_0000601,ORD_000391,PROD_ELE_869,Electronics,3,240.32
ITEM_0000602,ORD_000392,PROD_APP_487,Apparel,1,70.23
ITEM_0000603,ORD_000392,PROD_ELE_505,Electronics,1,397.17
ITEM_0000604,ORD_000392,PROD_BOO_396,Books,1,11.5
ITEM_0000605,ORD_000393,PROD_BEA_460,Beauty,1,30.91
ITEM_0000606,ORD_000394,PROD_ELE_780,Electronics,2,385.69
ITEM_0000607,ORD_000395,PROD_APP_799,Apparel,2,39.92
ITEM_0000608,ORD_000396,PROD_ELE_479,Electronics,1,256.48
ITEM_0000609,ORD_000397,PROD_BEA_350,Beauty,1,32.18
ITEM_0000610,ORD_000398,PROD_BEA_366,Beauty,2,36.87
ITEM_0000611,ORD_000399,PROD_ELE_549,Electronics,1,301.37
ITEM_0000612,ORD_000399,PROD_HOM_931,Home,1,126.9
ITEM_0000613,ORD_000399,PROD_ELE_472,Electronics,1,373.86
ITEM_0000614,ORD_000399,PROD_BEA_538,Beauty,1,15.18
ITEM_0000615,ORD_000400,PROD_HOM_450,Home,1,77.81
ITEM_0000616,ORD_000400,PROD_BEA_816,Beauty,1,23.76
ITEM_0000617,ORD_000401,PROD_BEA_363,Beauty,1,11.4
ITEM_0000618,ORD_000401,PROD_APP_697,Apparel,1,52.98
ITEM_0000619,ORD_000402,PROD_BEA_588,Beauty,1,18.52
ITEM_0000620,ORD_000402,PROD_HOM_759,Home,1,130.84
ITEM_0000621,ORD_000402,PROD_HOM_635,Home,1,132.5
ITEM_0000622,ORD_000402,PROD_BEA_763,Beauty,1,36.26
ITEM_0000623,ORD_000403,PROD_BOO_333,Books,1,16.0
ITEM_0000624,ORD_000403,PROD_ELE_508,Electronics,1,382.73
ITEM_0000625,ORD_000404,PROD_BOO_993,Books,1,25.55
ITEM_0000626,ORD_000404,PROD_BEA_680,Beauty,1,22.23
ITEM_0000627,ORD_000404,PROD_APP_806,Apparel,2,70.74
ITEM_0000628,ORD_000404,PROD_APP_806,Apparel,1,26.53
ITEM_0000629,ORD_000405,PROD_ELE_426,Electronics,1,66.3
ITEM_0000630,ORD_000405,PROD_BEA_219,Beauty,1,33.8
ITEM_0000631,ORD_000405,PROD_ELE_655,Electronics,1,255.39
ITEM_0000632,ORD_000406,PROD_BEA_626,Beauty,1,42.26
ITEM_0000633,ORD_000407,PROD_BEA_450,Beauty,1,36.93
ITEM_0000634,ORD_000407,PROD_APP_298,Apparel,1,64.59
ITEM_0000635,ORD_000407,PROD_APP_414,Apparel,1,35.8
ITEM_0000636,ORD_000408,PROD_BEA_898,Beauty,1,21.44
ITEM_0000637,ORD_000409,PROD_HOM_441,Home,1,127.8
ITEM_0000638,ORD_000410,PROD_HOM_124,Home,1,122.82
ITEM_0000639,ORD_000411,PROD_APP_732,Apparel,1,70.67
ITEM_0000640,ORD_000412,PROD_HOM_382,Home,1,76.96
ITEM_0000641,ORD_000413,PROD_BEA_944,Beauty,1,17.52
ITEM_0000642,ORD_000414,PROD_APP_288,Apparel,1,29.8
ITEM_0000643,ORD_000414,PROD_HOM_441,Home,1,146.29
ITEM_0000644,ORD_000415,PROD_BEA_537,Beauty,1,34.32
ITEM_0000645,ORD_000416,PROD_ELE_616,Electronics,2,157.75
ITEM_0000646,ORD_000417,PROD_BEA_937,Beauty,1,32.56
ITEM_0000647,ORD_000417,PROD_APP_766,Apparel,1,26.81
ITEM_0000648,ORD_000418,PROD_BEA_121,Beauty,1,24.69
ITEM_0000649,ORD_000418,PROD_BOO_948,Books,1,8.19
ITEM_0000650,ORD_000419,PROD_BOO_790,Books,1,19.71
ITEM_0000651,ORD_000419,PROD_APP_888,Apparel,1,75.15
ITEM_0000652,ORD_000419,PROD_BOO_256,Books,1,11.26
ITEM_0000653,ORD_000420,PROD_APP_890,Apparel,1,23.93
ITEM_0000654,ORD_000420,PROD_BEA_226,Beauty,1,28.76
ITEM_0000655,ORD_000420,PROD_BEA_988,Beauty,1,47.0
ITEM_0000656,ORD_000421,PROD_APP_889,Apparel,1,67.94
ITEM_0000657,ORD_000422,PROD_ELE_567,Electronics,1,176.81
ITEM_0000658,ORD_000423,PROD_HOM_146,Home,1,52.37
ITEM_0000659,ORD_000423,PROD_BOO_109,Books,1,11.43
ITEM_0000660,ORD_000423,PROD_BEA_880,Beauty,1,39.81
ITEM_0000661,ORD_000423,PROD_APP_987,Apparel,1,34.05
ITEM_0000662,ORD_000424,PROD_HOM_736,Home,1,121.82
ITEM_0000663,ORD_000424,PROD_HOM_129,Home,2,24.45
ITEM_0000664,ORD_000424,PROD_APP_517,Apparel,1,39.51
ITEM_0000665,ORD_000425,PROD_ELE_457,Electronics,2,73.16
ITEM_0000666,ORD_000426,PROD_BEA_604,Beauty,1,52.6
ITEM_0000667,ORD_000426,PROD_APP_228,Apparel,1,23.44
ITEM_0000668,ORD_000427,PROD_ELE_834,Electronics,1,359.29
ITEM_0000669,ORD_000428,PROD_HOM_827,Home,3,106.89
ITEM_0000670,ORD_000428,PROD_BOO_629,Books,1,27.44
ITEM_0000671,ORD_000429,PROD_BOO_515,Books,1,12.73
ITEM_0000672,ORD_000430,PROD_HOM_771,Home,1,140.11
ITEM_0000673,ORD_000431,PROD_BEA_890,Beauty,1,43.16
ITEM_0000674,ORD_000432,PROD_HOM_536,Home,1,145.42
ITEM_0000675,ORD_000433,PROD_BOO_829,Books,1,27.21
ITEM_0000676,ORD_000434,PROD_ELE_987,Electronics,3,105.74
ITEM_0000677,ORD_000434,PROD_BOO_299,Books,1,22.97
ITEM_0000678,ORD_000434,PROD_ELE_303,Electronics,1,167.42
ITEM_0000679,ORD_000434,PROD_BOO_898,Books,1,26.92
ITEM_0000680,ORD_000435,PROD_APP_810,Apparel,2,49.51
ITEM_0000681,ORD_000436,PROD_BOO_331,Books,1,24.52
ITEM_0000682,ORD_000437,PROD_APP_851,Apparel,1,77.35
ITEM_0000683,ORD_000437,PROD_ELE_873,Electronics,1,91.76
ITEM_0000684,ORD_000438,PROD_APP_500,Apparel,1,57.0
ITEM_0000685,ORD_000438,PROD_BEA_705,Beauty,1,51.72
ITEM_0000686,ORD_000439,PROD_ELE_843,Electronics,1,379.96
ITEM_0000687,ORD_000439,PROD_APP_310,Apparel,1,58.7
ITEM_0000688,ORD_000439,PROD_HOM_111,Home,1,87.68
ITEM_0000689,ORD_000440,PROD_HOM_215,Home,1,75.37
ITEM_0000690,ORD_000441,PROD_HOM_357,Home,1,62.75
ITEM_0000691,ORD_000442,PROD_ELE_203,Electronics,1,214.8
ITEM_0000692,ORD_000443,PROD_HOM_206,Home,3,127.41
ITEM_0000693,ORD_000444,PROD_BOO_531,Books,1,23.8
ITEM_0000694,ORD_000445,PROD_ELE_846,Electronics,1,360.74
ITEM_0000695,ORD_000446,PROD_APP_383,Apparel,1,18.11
ITEM_0000696,ORD_000447,PROD_APP_314,Apparel,1,71.13
ITEM_0000697,ORD_000448,PROD_BEA_420,Beauty,1,41.97
ITEM_0000698,ORD_000449,PROD_BOO_812,Books,1,10.05
ITEM_0000699,ORD_000450,PROD_HOM_249,Home,1,89.27
ITEM_0000700,ORD_000450,PROD_BEA_236,Beauty,2,15.18
ITEM_0000701,ORD_000451,PROD_BOO_683,Books,3,15.12
ITEM_0000702,ORD_000451,PROD_APP_553,Apparel,1,30.98
ITEM_0000703,ORD_000452,PROD_APP_522,Apparel,1,48.71
ITEM_0000704,ORD_000452,PROD_BEA_742,Beauty,1,55.12
ITEM_0000705,ORD_000452,PROD_BEA_864,Beauty,1,49.84
ITEM_0000706,ORD_000452,PROD_HOM_922,Home,1,76.07
ITEM_0000707,ORD_000453,PROD_BOO_465,Books,1,23.25
ITEM_0000708,ORD_000454,PROD_BOO_692,Books,1,29.58
ITEM_0000709,ORD_000455,PROD_BEA_705,Beauty,1,57.66
ITEM_0000710,ORD_000455,PROD_APP_122,Apparel,1,51.33
ITEM_0000711,ORD_000456,PROD_BEA_417,Beauty,1,43.73
ITEM_0000712,ORD_000457,PROD_APP_354,Apparel,3,65.29
ITEM_0000713,ORD_000457,PROD_APP_955,Apparel,1,57.21
ITEM_0000714,ORD_000458,PROD_BEA_687,Beauty,1,44.27
ITEM_0000715,ORD_000459,PROD_BEA_869,Beauty,1,22.89
ITEM_0000716,ORD_000460,PROD_HOM_199,Home,2,138.64
ITEM_0000717,ORD_000461,PROD_APP_619,Apparel,1,68.23
ITEM_0000718,ORD_000461,PROD_ELE_737,Electronics,1,233.53
ITEM_0000719,ORD_000461,PROD_ELE_926,Electronics,2,376.61
ITEM_0000720,ORD_000462,PROD_ELE_609,Electronics,1,95.89
ITEM_0000721,ORD_000463,PROD_BOO_951,Books,1,17.85
ITEM_0000722,ORD_000464,PROD_APP_937,Apparel,1,66.61
ITEM_0000723,ORD_000465,PROD_BOO_201,Books,1,10.0
ITEM_0000724,ORD_000466,PROD_BEA_206,Beauty,1,34.21
ITEM_0000725,ORD_000467,PROD_APP_460,Apparel,2,18.41
ITEM_0000726,ORD_000468,PROD_BOO_969,Books,1,16.16
ITEM_0000727,ORD_000468,PROD_ELE_319,Electronics,1,381.99
ITEM_0000728,ORD_000469,PROD_APP_607,Apparel,1,56.63
ITEM_0000729,ORD_000470,PROD_BOO_784,Books,1,28.29
ITEM_0000730,ORD_000471,PROD_HOM_309,Home,2,104.93
ITEM_0000731,ORD_000471,PROD_HOM_519,Home,1,74.07
ITEM_0000732,ORD_000471,PROD_BEA_486,Beauty,1,55.05
ITEM_0000733,ORD_000472,PROD_BEA_391,Beauty,1,24.24
ITEM_0000734,ORD_000473,PROD_ELE_347,Electronics,1,173.52
ITEM_0000735,ORD_000474,PROD_ELE_500,Electronics,1,380.86
ITEM_0000736,ORD_000475,PROD_ELE_733,Electronics,1,300.67
ITEM_0000737,ORD_000476,PROD_APP_106,Apparel,1,51.58
ITEM_0000738,ORD_000476,PROD_BEA_887,Beauty,1,52.85
ITEM_0000739,ORD_000476,PROD_ELE_677,Electronics,1,47.13
ITEM_0000740,ORD_000477,PROD_HOM_329,Home,1,102.82
ITEM_0000741,ORD_000478,PROD_BEA_497,Beauty,1,26.89
ITEM_0000742,ORD_000478,PROD_BEA_236,Beauty,1,20.3
ITEM_0000743,ORD_000479,PROD_BOO_472,Books,2,20.06
ITEM_0000744,ORD_000479,PROD_BEA_483,Beauty,1,20.68
ITEM_0000745,ORD_000479,PROD_APP_581,Apparel,1,57.4
ITEM_0000746,ORD_000480,PROD_BOO_522,Books,1,12.78
ITEM_0000747,ORD_000480,PROD_BOO_260,Books,1,28.62
ITEM_0000748,ORD_000481,PROD_APP_495,Apparel,1,26.2
ITEM_0000749,ORD_000482,PROD_BEA_688,Beauty,1,19.89
ITEM_0000750,ORD_000483,PROD_ELE_439,Electronics,2,152.79
ITEM_0000751,ORD_000483,PROD_HOM_307,Home,1,144.53
ITEM_0000752,ORD_000483,PROD_HOM_960,Home,1,101.02
ITEM_0000753,ORD_000484,PROD_APP_216,Apparel,1,24.53
ITEM_0000754,ORD_000484,PROD_BEA_199,Beauty,1,16.78
ITEM_0000755,ORD_000485,PROD_ELE_700,Electronics,1,334.46
ITEM_0000756,ORD_000486,PROD_ELE_603,Electronics,2,244.04
ITEM_0000757,ORD_000487,PROD_ELE_281,Electronics,1,148.04
ITEM_0000758,ORD_000487,PROD_BEA_253,Beauty,1,56.75
ITEM_0000759,ORD_000487,PROD_APP_749,Apparel,1,61.24
ITEM_0000760,ORD_000488,PROD_BEA_116,Beauty,1,39.52
ITEM_0000761,ORD_000488,PROD_APP_473,Apparel,2,27.48
ITEM_0000762,ORD_000489,PROD_APP_992,Apparel,3,55.57
ITEM_0000763,ORD_000490,PROD_HOM_665,Home,1,56.61
ITEM_0000764,ORD_000491,PROD_HOM_982,Home,1,34.76
ITEM_0000765,ORD_000491,PROD_APP_925,Apparel,1,30.79
ITEM_0000766,ORD_000492,PROD_ELE_727,Electronics,1,293.49
ITEM_0000767,ORD_000493,PROD_BOO_985,Books,2,17.74
ITEM_0000768,ORD_000493,PROD_BOO_106,Books,1,29.43
ITEM_0000769,ORD_000494,PROD_ELE_819,Electronics,1,107.75
ITEM_0000770,ORD_000495,PROD_BEA_750,Beauty,1,24.84
ITEM_0000771,ORD_000496,PROD_HOM_944,Home,1,51.3
ITEM_0000772,ORD_000497,PROD_APP_166,Apparel,1,47.1
ITEM_0000773,ORD_000498,PROD_HOM_611,Home,1,83.58
ITEM_0000774,ORD_000498,PROD_BOO_862,Books,1,20.92
